Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
3/29/2015,$1.26,3497027,96169,2543290,5707,851860,769079,82778,3,NORTHEAST,Conventional,2015
3/22/2015,$1.22,3520409,118765,2526520,5437,869687,782210,87477,0,NORTHEAST,Conventional,2015
3/15/2015,$1.34,3135992,111778,2082038,5531,936644,843930,92714,0,NORTHEAST,Conventional,2015
3/8/2015,$1.27,3250833,113602,2111936,7865,1017429,909308,108119,2,NORTHEAST,Conventional,2015
3/1/2015,$1.15,3780455,88609,2790180,7318,894348,810061,84288,0,NORTHEAST,Conventional,2015
2/22/2015,$1.29,3042447,92283,2003076,7050,940038,860636,79402,0,NORTHEAST,Conventional,2015
2/15/2015,$1.29,2983696,88056,1958075,7773,929791,864046,65745,0,NORTHEAST,Conventional,2015
2/8/2015,$1.09,4457049,128978,3354877,7220,965974,869917,96055,2,NORTHEAST,Conventional,2015
2/1/2015,$1.23,4298883,133613,3149375,9191,1006703,896750,109953,0,NORTHEAST,Conventional,2015
1/25/2015,$1.27,3238502,96762,2129188,7924,1004628,903841,100787,0,NORTHEAST,Conventional,2015
1/18/2015,$1.32,3066790,91803,2098784,7216,868987,784230,84757,0,NORTHEAST,Conventional,2015
1/11/2015,$1.28,3056025,97344,2070661,6915,881104,796191,84913,0,NORTHEAST,Conventional,2015
1/4/2015,$1.09,3759283,126641,2860710,7580,764352,669971,94381,0,NORTHEAST,Conventional,2015
12/27/2015,$1.21,304598,2601,250271,12123,39603,39603,0,0,Northern New England,Conventional,2015
12/20/2015,$1.17,284808,2616,232460,3821,45912,45912,0,0,Northern New England,Conventional,2015
12/13/2015,$0.95,407483,2970,369076,117,35320,35320,0,0,Northern New England,Conventional,2015
12/6/2015,$1.11,303058,3320,261503,94,38141,38141,0,0,Northern New England,Conventional,2015
11/29/2015,$1.25,219690,2898,181978,89,34726,34726,0,0,Northern New England,Conventional,2015
11/22/2015,$1.08,274209,2771,230517,141,40781,40777,3,0,Northern New England,Conventional,2015
11/15/2015,$1.07,287016,2590,237255,91,47080,46868,212,0,Northern New England,Conventional,2015
11/8/2015,$0.96,489340,2347,453089,132,33771,33362,409,0,Northern New England,Conventional,2015
11/1/2015,$1.07,350261,3271,281499,209,65281,65081,200,0,Northern New England,Conventional,2015
10/25/2015,$1.08,313881,2599,268057,158,43066,42475,591,0,Northern New England,Conventional,2015
10/18/2015,$1.00,402466,3274,361448,193,37551,36298,1253,0,Northern New England,Conventional,2015
10/11/2015,$1.19,278473,3617,231543,205,43108,43001,107,0,Northern New England,Conventional,2015
10/4/2015,$1.12,298223,3979,253346,248,40650,40432,218,0,Northern New England,Conventional,2015
9/27/2015,$0.98,458603,2768,427545,265,28024,27515,509,0,Northern New England,Conventional,2015
9/20/2015,$1.17,322730,2413,270776,292,49249,48165,1084,0,Northern New England,Conventional,2015
9/13/2015,$1.09,356105,1753,301172,277,52903,52023,880,0,Northern New England,Conventional,2015
9/6/2015,$1.01,508208,2507,456885,378,48439,48350,89,0,Northern New England,Conventional,2015
8/30/2015,$1.13,395127,2834,337185,457,54651,54651,0,0,Northern New England,Conventional,2015
8/23/2015,$1.18,400102,2487,338131,608,58876,58876,0,0,Northern New England,Conventional,2015
8/16/2015,$1.23,372516,2067,304465,775,65209,65209,0,0,Northern New England,Conventional,2015
8/9/2015,$1.03,579226,2513,523493,816,52404,52401,3,0,Northern New England,Conventional,2015
8/2/2015,$1.25,417083,2279,347110,1638,66056,66056,0,0,Northern New England,Conventional,2015
7/26/2015,$1.25,402792,2558,324259,2452,73523,73518,4,0,Northern New England,Conventional,2015
7/19/2015,$1.03,594452,3108,522040,6852,62452,62435,17,0,Northern New England,Conventional,2015
7/12/2015,$1.10,509215,3111,341892,15372,148840,148812,29,0,Northern New England,Conventional,2015
7/5/2015,$1.15,536643,2969,338863,17992,176819,176637,182,0,Northern New England,Conventional,2015
6/28/2015,$1.14,452801,2583,282588,15156,152474,152425,49,0,Northern New England,Conventional,2015
6/21/2015,$1.18,425886,2279,300070,14780,108757,108757,0,0,Northern New England,Conventional,2015
6/14/2015,$1.04,537725,2804,362083,10745,162094,162094,0,0,Northern New England,Conventional,2015
6/7/2015,$1.17,427217,2096,314309,37,110774,110774,0,0,Northern New England,Conventional,2015
5/31/2015,$1.20,413699,2524,313153,61,97961,97961,0,0,Northern New England,Conventional,2015
5/24/2015,$1.04,512172,2625,372289,53,137205,137205,0,0,Northern New England,Conventional,2015
5/17/2015,$1.15,422484,2746,287792,30,131916,131905,11,0,Northern New England,Conventional,2015
5/10/2015,$1.05,578437,2740,503984,79,71634,71254,380,0,Northern New England,Conventional,2015
5/3/2015,$1.16,366987,2322,304233,60,60372,60355,18,0,Northern New England,Conventional,2015
4/26/2015,$1.24,311879,1961,253563,80,56276,56259,17,0,Northern New England,Conventional,2015
4/19/2015,$1.13,346562,2156,284389,78,59938,59937,1,0,Northern New England,Conventional,2015
4/12/2015,$1.16,306251,2161,214310,59,89722,89700,22,0,Northern New England,Conventional,2015
4/5/2015,$1.19,309144,2352,252307,82,54403,54289,114,0,Northern New England,Conventional,2015
3/29/2015,$1.07,412639,2453,372165,57,37964,37036,928,0,Northern New England,Conventional,2015
3/22/2015,$1.19,282155,4557,229493,56,48050,47856,194,0,Northern New England,Conventional,2015
3/15/2015,$1.15,301853,6236,247093,91,48433,48391,42,0,Northern New England,Conventional,2015
3/8/2015,$1.09,287964,2508,234532,15,50909,50607,302,0,Northern New England,Conventional,2015
3/1/2015,$1.05,355678,2266,310490,41,42880,42880,0,0,Northern New England,Conventional,2015
2/22/2015,$1.13,264119,2875,217477,24,43743,43736,7,0,Northern New England,Conventional,2015
2/15/2015,$1.11,288515,2898,232118,33,53466,53304,162,0,Northern New England,Conventional,2015
2/8/2015,$1.03,363935,4606,308443,34,50853,50015,838,0,Northern New England,Conventional,2015
2/1/2015,$1.06,412753,4354,361694,34,46670,46577,93,0,Northern New England,Conventional,2015
1/25/2015,$1.06,290611,3807,233233,24,53548,53543,4,0,Northern New England,Conventional,2015
1/18/2015,$1.12,309203,3013,241381,38,64771,64771,0,0,Northern New England,Conventional,2015
1/11/2015,$1.06,314717,4578,265252,23,44864,44864,0,0,Northern New England,Conventional,2015
1/4/2015,$1.05,321824,4967,264352,15,52490,52490,0,0,Northern New England,Conventional,2015
12/27/2015,$0.99,305774,211103,20765,124,73781,40642,33140,0,Orlando,Conventional,2015
12/20/2015,$1.21,200075,131153,15795,122,53006,36258,16748,0,Orlando,Conventional,2015
12/13/2015,$0.96,310102,217679,24261,169,67993,31407,36586,0,Orlando,Conventional,2015
12/6/2015,$1.20,199064,135223,21556,122,42163,24099,18065,0,Orlando,Conventional,2015
11/29/2015,$0.96,262684,190362,21008,38,51277,21537,29740,0,Orlando,Conventional,2015
11/22/2015,$0.98,266951,184442,21586,121,60803,27115,33688,0,Orlando,Conventional,2015
11/15/2015,$1.24,200715,129533,20682,109,50391,27743,22648,0,Orlando,Conventional,2015
11/8/2015,$1.24,202955,132376,21007,92,49480,31370,18110,0,Orlando,Conventional,2015
11/1/2015,$0.97,330071,228073,29351,81,72567,33748,38819,0,Orlando,Conventional,2015
10/25/2015,$1.25,210266,138110,24182,91,47882,29737,18128,17,Orlando,Conventional,2015
10/18/2015,$1.24,204526,131126,24094,71,49235,32916,16319,0,Orlando,Conventional,2015
10/11/2015,$1.00,308033,211056,30064,106,66807,31968,34838,0,Orlando,Conventional,2015
10/4/2015,$1.00,332997,224769,34086,61,74081,37192,36886,3,Orlando,Conventional,2015
9/27/2015,$1.28,202457,114107,41995,142,46213,29150,17063,0,Orlando,Conventional,2015
9/20/2015,$0.99,329685,201392,51931,120,76242,36956,39285,0,Orlando,Conventional,2015
9/13/2015,$1.23,221548,113375,51292,44,56838,37654,19184,0,Orlando,Conventional,2015
9/6/2015,$0.99,375737,232503,56930,83,86222,43015,43207,0,Orlando,Conventional,2015
8/30/2015,$1.25,238270,123335,51488,173,63274,44695,18579,0,Orlando,Conventional,2015
8/23/2015,$1.21,228926,113658,51869,82,63317,47517,15801,0,Orlando,Conventional,2015
8/16/2015,$1.23,240186,128770,46942,92,64383,45260,19123,0,Orlando,Conventional,2015
8/9/2015,$0.99,388550,249266,57952,100,81233,47243,33990,0,Orlando,Conventional,2015
8/2/2015,$1.24,240822,130990,49483,89,60260,43473,16787,0,Orlando,Conventional,2015
7/26/2015,$1.22,239842,128205,51179,71,60386,44879,15508,0,Orlando,Conventional,2015
7/19/2015,$0.98,363733,226313,57749,61,79610,42477,37132,0,Orlando,Conventional,2015
7/12/2015,$1.22,245529,133074,53987,73,58395,41732,16663,0,Orlando,Conventional,2015
7/5/2015,$0.97,420329,258451,66372,83,95424,58523,36901,0,Orlando,Conventional,2015
6/28/2015,$1.15,277854,144511,52467,119,80757,62187,18570,0,Orlando,Conventional,2015
6/21/2015,$0.96,394035,243577,57123,727,92609,55420,37189,0,Orlando,Conventional,2015
6/14/2015,$1.22,256150,141946,36946,2084,75174,56502,18664,8,Orlando,Conventional,2015
6/7/2015,$0.98,391557,271323,33611,562,86061,48220,37841,0,Orlando,Conventional,2015
5/31/2015,$1.26,250040,174419,19642,73,55906,38303,17603,0,Orlando,Conventional,2015
5/24/2015,$1.00,401991,295795,29758,160,76278,37158,39120,0,Orlando,Conventional,2015
5/17/2015,$1.23,243266,168887,19797,174,54408,38066,16342,0,Orlando,Conventional,2015
5/10/2015,$1.23,257033,185586,19591,139,51717,35990,15727,0,Orlando,Conventional,2015
5/3/2015,$0.98,501574,369352,36611,166,95445,40398,54823,224,Orlando,Conventional,2015
4/26/2015,$1.23,257308,179053,21352,94,56810,38168,18295,347,Orlando,Conventional,2015
4/19/2015,$1.23,231777,157931,18812,206,54828,35505,19323,0,Orlando,Conventional,2015
4/12/2015,$0.99,375364,275283,28203,97,71780,31887,39894,0,Orlando,Conventional,2015
4/5/2015,$1.10,300680,211117,25859,104,63601,34092,29144,365,Orlando,Conventional,2015
3/29/2015,$1.25,216925,150613,18785,129,47399,29216,18183,0,Orlando,Conventional,2015
3/22/2015,$0.98,363504,260635,29683,141,73046,37453,35593,0,Orlando,Conventional,2015
3/15/2015,$1.27,226248,154932,21354,116,49846,34513,15333,0,Orlando,Conventional,2015
3/8/2015,$1.27,219072,149785,19868,87,49331,33997,15335,0,Orlando,Conventional,2015
3/1/2015,$1.00,316199,227527,26600,115,61958,31708,30250,0,Orlando,Conventional,2015
2/22/2015,$1.18,226965,151270,22481,67,53147,36700,16447,0,Orlando,Conventional,2015
2/15/2015,$1.26,204812,139189,21210,37,44375,20734,23642,0,Orlando,Conventional,2015
2/8/2015,$1.23,204397,137587,24318,99,42392,18229,24163,0,Orlando,Conventional,2015
2/1/2015,$0.95,489225,358731,50048,180,80265,26855,53410,0,Orlando,Conventional,2015
1/25/2015,$1.28,211991,133616,29418,92,48865,22592,26273,0,Orlando,Conventional,2015
1/18/2015,$1.33,191078,112722,34703,84,43569,18915,24654,0,Orlando,Conventional,2015
1/11/2015,$1.29,202035,119336,39236,52,43410,18762,24648,0,Orlando,Conventional,2015
1/4/2015,$1.00,281803,190743,38265,75,52719,19934,32786,0,Orlando,Conventional,2015
12/27/2015,$1.25,308547,9778,208945,531,89293,82776,6513,3,Philadelphia,Conventional,2015
12/20/2015,$1.33,306843,9646,198362,533,98303,88588,9715,0,Philadelphia,Conventional,2015
12/13/2015,$1.18,352369,12500,244536,683,94650,87738,6908,3,Philadelphia,Conventional,2015
12/6/2015,$1.18,346896,16537,254809,541,75010,67406,7596,8,Philadelphia,Conventional,2015
11/29/2015,$1.23,275092,11336,195284,534,67938,62262,5676,0,Philadelphia,Conventional,2015
11/22/2015,$1.23,320058,12680,226194,592,80593,74840,5752,0,Philadelphia,Conventional,2015
11/15/2015,$1.17,363548,13989,263608,605,85346,78170,7177,0,Philadelphia,Conventional,2015
11/8/2015,$1.27,374934,13867,268320,480,92267,76143,16124,0,Philadelphia,Conventional,2015
11/1/2015,$1.13,559567,15180,453730,571,90087,78873,11207,7,Philadelphia,Conventional,2015
10/25/2015,$1.19,398338,19898,283086,437,94917,84289,10628,0,Philadelphia,Conventional,2015
10/18/2015,$1.06,496237,14370,388376,819,92671,83102,9569,0,Philadelphia,Conventional,2015
10/11/2015,$1.26,373651,13073,256351,551,103676,83282,20392,2,Philadelphia,Conventional,2015
10/4/2015,$1.28,388206,14121,268719,754,104611,91636,12975,0,Philadelphia,Conventional,2015
9/27/2015,$1.25,368780,14983,255353,497,97946,82670,15276,0,Philadelphia,Conventional,2015
9/20/2015,$1.25,361362,14833,251090,580,94858,84698,10160,0,Philadelphia,Conventional,2015
9/13/2015,$1.19,454796,15899,346217,752,91927,78977,12950,0,Philadelphia,Conventional,2015
9/6/2015,$1.25,399062,16019,284480,633,97929,89096,8827,6,Philadelphia,Conventional,2015
8/30/2015,$1.26,381319,14942,269812,655,95910,86294,9571,46,Philadelphia,Conventional,2015
8/23/2015,$1.09,449716,21863,336375,717,90761,82479,8194,88,Philadelphia,Conventional,2015
8/16/2015,$1.20,425708,14749,324062,652,86244,78393,7851,0,Philadelphia,Conventional,2015
8/9/2015,$1.19,405556,14930,294414,802,95410,88554,6856,0,Philadelphia,Conventional,2015
8/2/2015,$1.21,399212,15487,288809,956,93960,85345,8615,0,Philadelphia,Conventional,2015
7/26/2015,$1.36,373032,16845,251977,857,103354,92025,11329,0,Philadelphia,Conventional,2015
7/19/2015,$1.39,369974,15791,237183,1473,115528,103255,12273,0,Philadelphia,Conventional,2015
7/12/2015,$1.38,372062,15107,233808,1886,121262,109196,11757,308,Philadelphia,Conventional,2015
7/5/2015,$1.25,460459,16233,306536,1024,136667,122253,14370,44,Philadelphia,Conventional,2015
6/28/2015,$1.38,378931,15520,234778,807,127827,111168,16658,0,Philadelphia,Conventional,2015
6/21/2015,$1.33,456983,16067,310906,1155,128855,117745,11041,70,Philadelphia,Conventional,2015
6/14/2015,$1.32,421514,16037,253566,1064,150847,130970,19780,97,Philadelphia,Conventional,2015
6/7/2015,$1.35,476827,17118,325421,1340,132949,116932,15941,75,Philadelphia,Conventional,2015
5/31/2015,$1.43,436028,18200,270398,1069,146362,130734,15496,131,Philadelphia,Conventional,2015
5/24/2015,$1.40,440574,15941,277233,1056,146345,129471,16871,3,Philadelphia,Conventional,2015
5/17/2015,$1.44,388800,16905,241209,1129,129556,116807,12725,24,Philadelphia,Conventional,2015
5/10/2015,$1.32,535923,18571,381135,2051,134166,118816,15350,0,Philadelphia,Conventional,2015
5/3/2015,$1.22,548557,27872,393976,1835,124874,106617,18019,239,Philadelphia,Conventional,2015
4/26/2015,$1.46,385542,17338,249071,1440,117694,100776,16918,0,Philadelphia,Conventional,2015
4/19/2015,$1.43,389414,16586,242741,1310,128778,110321,18457,0,Philadelphia,Conventional,2015
4/12/2015,$1.44,335390,15208,210183,1218,108780,95744,13037,0,Philadelphia,Conventional,2015
4/5/2015,$1.43,365947,15898,240592,1291,108167,94087,14029,51,Philadelphia,Conventional,2015
3/29/2015,$1.39,339877,15819,222182,1169,100707,88306,12400,0,Philadelphia,Conventional,2015
3/22/2015,$1.18,449262,27380,322071,1104,98707,85472,13235,0,Philadelphia,Conventional,2015
3/15/2015,$1.44,331457,15055,199104,1078,116220,102101,14119,0,Philadelphia,Conventional,2015
3/8/2015,$1.40,349610,19780,207010,1051,121769,106814,14953,2,Philadelphia,Conventional,2015
3/1/2015,$1.24,392412,16329,267027,1528,107527,93745,13782,0,Philadelphia,Conventional,2015
2/22/2015,$1.36,348215,14877,214953,1354,117032,105514,11518,0,Philadelphia,Conventional,2015
2/15/2015,$1.34,335173,15921,210875,1260,107118,97737,9380,0,Philadelphia,Conventional,2015
2/8/2015,$1.09,477876,26219,336509,1354,113793,100108,13684,2,Philadelphia,Conventional,2015
2/1/2015,$1.14,569305,30263,417994,1722,119326,104366,14960,0,Philadelphia,Conventional,2015
1/25/2015,$1.36,355646,16113,211454,1409,126670,110991,15679,0,Philadelphia,Conventional,2015
1/18/2015,$1.40,331495,15116,209523,1469,105387,93251,12136,0,Philadelphia,Conventional,2015
1/11/2015,$1.38,315984,14324,198387,1715,101558,88980,12578,0,Philadelphia,Conventional,2015
1/4/2015,$1.10,407676,24191,294715,2121,86648,72830,13818,0,Philadelphia,Conventional,2015
12/27/2015,$0.49,1137707,738315,286858,11642,100892,70749,30143,0,Phoenix/Tucson,Conventional,2015
12/20/2015,$0.53,1097224,785255,204147,10347,97475,72170,25305,0,Phoenix/Tucson,Conventional,2015
12/13/2015,$0.66,907470,546183,241775,9430,110083,92028,18055,0,Phoenix/Tucson,Conventional,2015
12/6/2015,$0.56,1105500,760680,271207,13355,60258,60256,3,0,Phoenix/Tucson,Conventional,2015
11/29/2015,$0.75,724916,449043,208439,9770,57663,57663,0,0,Phoenix/Tucson,Conventional,2015
11/22/2015,$0.77,737834,441713,220375,11103,64644,63089,1555,0,Phoenix/Tucson,Conventional,2015
11/15/2015,$0.62,1010132,690247,244821,11413,63652,63178,474,0,Phoenix/Tucson,Conventional,2015
11/8/2015,$0.60,1102272,793103,234927,11555,62686,62667,19,0,Phoenix/Tucson,Conventional,2015
11/1/2015,$0.71,907452,592066,232051,20971,62364,62364,0,0,Phoenix/Tucson,Conventional,2015
10/25/2015,$0.83,761262,435987,240690,19969,64616,64585,31,0,Phoenix/Tucson,Conventional,2015
10/18/2015,$0.65,1094731,728350,287935,10256,68191,68129,62,0,Phoenix/Tucson,Conventional,2015
10/11/2015,$0.89,795733,382707,321487,19580,71959,71956,3,0,Phoenix/Tucson,Conventional,2015
10/4/2015,$0.89,726096,363730,269016,10664,82686,82686,0,0,Phoenix/Tucson,Conventional,2015
9/27/2015,$0.91,664202,364704,229488,9975,60035,59972,63,0,Phoenix/Tucson,Conventional,2015
9/20/2015,$0.71,892151,410147,403761,6031,72212,64530,7681,0,Phoenix/Tucson,Conventional,2015
9/13/2015,$0.71,1100902,606857,294312,15400,184334,74018,110316,0,Phoenix/Tucson,Conventional,2015
9/6/2015,$0.58,1390418,937166,293505,6102,153645,93116,60529,0,Phoenix/Tucson,Conventional,2015
8/30/2015,$0.74,939786,610521,238518,5932,84814,84715,100,0,Phoenix/Tucson,Conventional,2015
8/23/2015,$0.78,873857,562929,228549,4923,77456,75885,1570,0,Phoenix/Tucson,Conventional,2015
8/16/2015,$0.66,1203150,836443,223690,8295,134722,95992,38729,0,Phoenix/Tucson,Conventional,2015
8/9/2015,$0.79,981975,621184,228961,7041,124789,79670,45119,0,Phoenix/Tucson,Conventional,2015
8/2/2015,$0.78,946868,611966,205131,5262,124509,80224,44285,0,Phoenix/Tucson,Conventional,2015
7/26/2015,$0.77,903242,579516,204148,8806,110773,77011,33762,0,Phoenix/Tucson,Conventional,2015
7/19/2015,$0.76,928600,608209,200733,4302,115356,84065,31291,0,Phoenix/Tucson,Conventional,2015
7/12/2015,$0.70,1015567,689408,201235,4760,120165,84711,35135,319,Phoenix/Tucson,Conventional,2015
7/5/2015,$0.56,1456836,1096453,220124,5252,135007,98977,36030,0,Phoenix/Tucson,Conventional,2015
6/28/2015,$0.70,955511,668071,176318,4419,106702,84854,21848,0,Phoenix/Tucson,Conventional,2015
6/21/2015,$0.54,1343181,1028046,188115,4911,122109,99129,22980,0,Phoenix/Tucson,Conventional,2015
6/14/2015,$0.53,1353850,1046888,180389,4263,122310,94240,28070,0,Phoenix/Tucson,Conventional,2015
6/7/2015,$0.52,1457360,1130918,199670,4500,122273,90030,32242,0,Phoenix/Tucson,Conventional,2015
5/31/2015,$0.56,1282096,981854,177851,10401,111991,81585,30406,0,Phoenix/Tucson,Conventional,2015
5/24/2015,$0.58,1261540,968756,180677,6014,106093,84441,21652,0,Phoenix/Tucson,Conventional,2015
5/17/2015,$0.67,1013050,739726,167186,4707,101431,77703,23728,0,Phoenix/Tucson,Conventional,2015
5/10/2015,$0.67,1072300,775683,182956,4879,108782,77197,31585,0,Phoenix/Tucson,Conventional,2015
5/3/2015,$0.60,1268607,901702,256792,5692,104422,80245,23882,294,Phoenix/Tucson,Conventional,2015
4/26/2015,$0.53,1272429,1012900,159158,5833,94538,76637,17901,0,Phoenix/Tucson,Conventional,2015
4/19/2015,$0.51,1366845,1097285,164461,7534,97564,44647,52918,0,Phoenix/Tucson,Conventional,2015
4/12/2015,$0.66,1019281,746353,181418,5732,85778,39456,46322,0,Phoenix/Tucson,Conventional,2015
4/5/2015,$0.57,1320321,1058164,172116,7128,82913,49272,33641,0,Phoenix/Tucson,Conventional,2015
3/29/2015,$0.57,1231267,998058,157108,8639,67462,43760,23702,0,Phoenix/Tucson,Conventional,2015
3/22/2015,$0.71,1089117,813327,208871,6035,60884,60875,9,0,Phoenix/Tucson,Conventional,2015
3/15/2015,$0.60,1326721,1104002,149255,6042,67423,67423,0,0,Phoenix/Tucson,Conventional,2015
3/8/2015,$0.72,1042159,824092,143843,5737,68487,68487,0,0,Phoenix/Tucson,Conventional,2015
3/1/2015,$0.70,1031351,755408,198956,12552,64436,64436,0,0,Phoenix/Tucson,Conventional,2015
2/22/2015,$0.63,1163115,925363,163230,6792,67731,67727,4,0,Phoenix/Tucson,Conventional,2015
